Set,CardNumber,Count,IsFoil
LOF,195,1,FALSE
LOF,196,1,FALSE
LOF,197,1,FALSE
LOF,198,1,FALSE
LOF,199,1,FALSE
LOF,200,1,FALSE
LOF,201,1,FALSE
LOF,202,1,FALSE
LOF,203,1,FALSE
LOF,204,1,FALSE
LOF,205,1,FALSE
LOF,206,1,FALSE
LOF,207,1,FALSE
LOF,208,1,FALSE
LOF,209,1,FALSE
LOF,210,1,FALSE
LOF,211,1,FALSE
LOF,212,1,FALSE
LOF,213,1,FALSE
LOF,214,1,FALSE
LOF,215,1,FALSE
LOF,216,1,FALSE
LOF,217,1,FALSE
LOF,218,1,FALSE
LOF,219,1,FALSE
LOF,220,1,FALSE
LOF,221,1,FALSE
LOF,222,1,FALSE
LOF,223,1,FALSE
LOF,224,1,FALSE
LOF,225,1,FALSE
LOF,226,1,FALSE
LOF,227,1,FALSE
LOF,228,1,FALSE
LOF,229,1,FALSE
LOF,230,1,FALSE
LOF,231,1,FALSE
LOF,232,1,FALSE
LOF,233,1,FALSE
LOF,234,1,FALSE
LOF,235,1,FALSE
LOF,236,1,FALSE
LOF,237,1,FALSE
LOF,238,1,FALSE
LOF,239,1,FALSE
LOF,240,1,FALSE
LOF,241,1,FALSE
LOF,242,1,FALSE
LOF,243,1,FALSE
LOF,244,1,FALSE
LOF,245,1,FALSE
LOF,246,1,FALSE
LOF,247,1,FALSE
LOF,248,1,FALSE
LOF,249,1,FALSE
LOF,250,1,FALSE
LOF,251,1,FALSE
LOF,252,1,FALSE
LOF,253,1,FALSE
LOF,254,1,FALSE
LOF,255,1,FALSE
LOF,256,1,FALSE
LOF,257,1,FALSE
LOF,258,1,FALSE
LOF,259,1,FALSE
LOF,260,1,FALSE
LOF,261,1,FALSE
LOF,262,1,FALSE
LOF,263,1,FALSE
LOF,264,1,FALSE
LOF,265,1,FALSE
LOF,266,1,FALSE
LOF,267,1,FALSE
LOF,268,1,FALSE
LOF,269,1,FALSE
LOF,270,1,FALSE
LOF,271,1,FALSE
LOF,272,1,FALSE
LOF,273,1,FALSE
LOF,274,1,FALSE
LOF,275,1,FALSE
LOF,276,1,FALSE
LOF,277,1,FALSE
LOF,278,1,FALSE
LOF,279,1,FALSE
LOF,280,1,FALSE
LOF,281,1,FALSE
LOF,282,1,FALSE
LOF,283,1,FALSE
LOF,284,1,FALSE
LOF,285,1,FALSE
LOF,286,1,FALSE
LOF,287,1,FALSE
LOF,288,1,FALSE
LOF,289,1,FALSE
LOF,290,1,FALSE
LOF,291,1,FALSE
LOF,292,1,FALSE
LOF,293,1,FALSE
LOF,294,1,FALSE
LOF,295,1,FALSE
LOF,296,1,FALSE
LOF,297,1,FALSE
LOF,298,1,FALSE
LOF,299,1,FALSE
LOF,300,1,FALSE
LOF,301,1,FALSE
LOF,302,1,FALSE
LOF,303,1,FALSE
LOF,304,1,FALSE
LOF,305,1,FALSE
LOF,306,1,FALSE
LOF,307,1,FALSE
LOF,308,1,FALSE
LOF,309,1,FALSE
LOF,310,1,FALSE
LOF,311,1,FALSE
LOF,312,1,FALSE
LOF,313,1,FALSE
LOF,314,1,FALSE
LOF,315,1,FALSE
LOF,316,1,FALSE
LOF,317,1,FALSE
LOF,318,1,FALSE
LOF,319,1,FALSE
LOF,320,1,FALSE
LOF,321,1,FALSE
LOF,322,1,FALSE
LOF,323,1,FALSE
LOF,324,1,FALSE
LOF,325,1,FALSE
LOF,326,1,FALSE
LOF,327,1,FALSE
LOF,328,1,FALSE
LOF,329,1,FALSE
LOF,330,1,FALSE
LOF,331,1,FALSE
LOF,332,1,FALSE
LOF,333,1,FALSE
LOF,334,1,FALSE
LOF,335,1,FALSE
LOF,336,1,FALSE
LOF,337,1,FALSE
LOF,338,1,FALSE
LOF,339,1,FALSE
LOF,340,1,FALSE
LOF,341,1,FALSE
LOF,342,1,FALSE
LOF,343,1,FALSE
LOF,344,1,FALSE
LOF,345,1,FALSE
LOF,346,1,FALSE
LOF,347,1,FALSE
LOF,348,1,FALSE
LOF,349,1,FALSE
LOF,350,1,FALSE
LOF,351,1,FALSE
LOF,352,1,FALSE
LOF,353,1,FALSE
LOF,354,1,FALSE
LOF,355,1,FALSE
LOF,356,1,FALSE
LOF,357,1,FALSE
LOF,358,1,FALSE
LOF,359,1,FALSE
LOF,360,1,FALSE
LOF,361,1,FALSE
LOF,362,1,FALSE
LOF,363,1,FALSE
LOF,364,1,FALSE
LOF,365,1,FALSE
LOF,366,1,FALSE
LOF,367,1,FALSE
LOF,368,1,FALSE
LOF,369,1,FALSE
LOF,370,1,FALSE
LOF,371,1,FALSE
LOF,372,1,FALSE
LOF,373,1,FALSE
LOF,374,1,FALSE
LOF,375,1,FALSE
LOF,376,1,FALSE
LOF,377,1,FALSE
LOF,378,1,FALSE
LOF,379,1,FALSE
LOF,380,1,FALSE
LOF,381,1,FALSE
LOF,382,1,FALSE
LOF,383,1,FALSE
LOF,384,1,FALSE
LOF,385,1,FALSE
LOF,386,1,FALSE
LOF,387,1,FALSE
LOF,388,1,FALSE
LOF,389,1,FALSE
LOF,390,1,FALSE
LOF,391,1,FALSE
LOF,392,1,FALSE
LOF,393,1,FALSE
LOF,394,1,FALSE
LOF,395,1,FALSE
LOF,396,1,FALSE
LOF,397,1,FALSE
LOF,398,1,FALSE
LOF,399,1,FALSE
LOF,400,1,FALSE
LOF,401,1,FALSE
LOF,402,1,FALSE
LOF,403,1,FALSE
LOF,404,1,FALSE
LOF,405,1,FALSE
LOF,406,1,FALSE
LOF,407,1,FALSE
LOF,408,1,FALSE
LOF,409,1,FALSE
LOF,410,1,FALSE
LOF,411,1,FALSE
LOF,412,1,FALSE
LOF,413,1,FALSE
LOF,414,1,FALSE
LOF,415,1,FALSE
LOF,416,1,FALSE
LOF,417,1,FALSE
LOF,418,1,FALSE
LOF,419,1,FALSE
LOF,420,1,FALSE
LOF,421,1,FALSE
LOF,422,1,FALSE
LOF,423,1,FALSE
LOF,424,1,FALSE
LOF,425,1,FALSE
LOF,426,1,FALSE
LOF,427,1,FALSE
LOF,428,1,FALSE
LOF,429,1,FALSE
LOF,430,1,FALSE
LOF,431,1,FALSE
LOF,432,1,FALSE
LOF,433,1,FALSE
LOF,434,1,FALSE
LOF,435,1,FALSE
LOF,436,1,FALSE
LOF,437,1,FALSE
LOF,438,1,FALSE
LOF,439,1,FALSE
LOF,440,1,FALSE
LOF,441,1,FALSE
LOF,442,1,FALSE
LOF,443,1,FALSE
LOF,444,1,FALSE
LOF,445,1,FALSE
LOF,446,1,FALSE
LOF,447,1,FALSE
LOF,448,1,FALSE
LOF,449,1,FALSE
LOF,450,1,FALSE
LOF,451,1,FALSE
LOF,452,1,FALSE
LOF,453,1,FALSE
LOF,454,1,FALSE
LOF,455,1,FALSE
LOF,456,1,FALSE
LOF,457,1,FALSE
LOF,458,1,FALSE
LOF,459,1,FALSE
LOF,460,1,FALSE
LOF,461,1,FALSE
LOF,462,1,FALSE
LOF,463,1,FALSE
LOF,464,1,FALSE
LOF,465,1,FALSE
LOF,466,1,FALSE
LOF,467,1,FALSE
LOF,468,1,FALSE
LOF,469,1,FALSE
LOF,470,1,FALSE
LOF,471,1,FALSE
LOF,472,1,FALSE
LOF,473,1,FALSE
LOF,474,1,FALSE
LOF,475,1,FALSE
LOF,476,1,FALSE
LOF,477,1,FALSE
LOF,478,1,FALSE
LOF,479,1,FALSE
LOF,480,1,FALSE
LOF,481,1,FALSE
LOF,482,1,FALSE
LOF,483,1,FALSE
LOF,484,1,FALSE
LOF,485,1,FALSE
LOF,486,1,FALSE
LOF,487,1,FALSE
LOF,488,1,FALSE
LOF,489,1,FALSE
LOF,490,1,FALSE
LOF,491,1,FALSE
LOF,492,1,FALSE
LOF,493,1,FALSE
LOF,494,1,FALSE
LOF,495,1,FALSE
LOF,496,1,FALSE
LOF,497,1,FALSE
LOF,498,1,FALSE
LOF,499,1,FALSE
LOF,500,1,FALSE
LOF,501,1,FALSE
LOF,502,1,FALSE
LOF,503,1,FALSE
LOF,504,1,FALSE
LOF,505,1,FALSE
LOF,506,1,FALSE
LOF,507,1,FALSE
LOF,508,1,FALSE
LOF,509,1,FALSE
LOF,510,1,FALSE
LOF,511,1,FALSE
LOF,512,1,FALSE
LOF,513,1,FALSE
LOF,514,1,FALSE
LOF,515,1,FALSE
LOF,516,1,FALSE
LOF,517,1,FALSE
LOF,518,1,FALSE
LOF,519,1,FALSE
LOF,520,1,FALSE
LOF,521,1,FALSE
LOF,522,1,FALSE
LOF,523,1,FALSE
LOF,524,1,FALSE
LOF,525,1,FALSE
LOF,526,1,FALSE
LOF,527,1,FALSE
LOF,528,1,FALSE
LOF,529,1,FALSE
LOF,530,1,FALSE
LOF,531,1,FALSE
LOF,532,1,FALSE
LOF,533,1,FALSE
LOF,534,1,FALSE
LOF,535,1,FALSE
LOF,536,1,FALSE
LOF,537,1,FALSE
LOF,538,1,FALSE
LOF,539,1,FALSE
LOF,540,1,FALSE
LOF,541,1,FALSE
LOF,542,1,FALSE
LOF,543,1,FALSE
LOF,544,1,FALSE
LOF,545,1,FALSE
LOF,546,1,FALSE
LOF,547,1,FALSE
LOF,548,1,FALSE
LOF,549,1,FALSE
LOF,550,1,FALSE
LOF,551,1,FALSE
LOF,552,1,FALSE
LOF,553,1,FALSE
LOF,554,1,FALSE
LOF,555,1,FALSE
LOF,556,1,FALSE
LOF,557,1,FALSE
LOF,558,1,FALSE
LOF,559,1,FALSE
LOF,560,1,FALSE
LOF,561,1,FALSE
LOF,562,1,FALSE
LOF,563,1,FALSE
LOF,564,1,FALSE
LOF,565,1,FALSE
LOF,566,1,FALSE
LOF,567,1,FALSE
LOF,568,1,FALSE
LOF,569,1,FALSE
LOF,570,1,FALSE
LOF,571,1,FALSE
LOF,572,1,FALSE
LOF,573,1,FALSE
LOF,574,1,FALSE
LOF,575,1,FALSE
LOF,576,1,FALSE
LOF,577,1,FALSE
LOF,578,1,FALSE
LOF,579,1,FALSE
LOF,580,1,FALSE
LOF,581,1,FALSE
LOF,582,1,FALSE
LOF,583,1,FALSE
LOF,584,1,FALSE
LOF,585,1,FALSE
LOF,586,1,FALSE
LOF,587,1,FALSE
LOF,588,1,FALSE
LOF,589,1,FALSE
LOF,590,1,FALSE
LOF,591,1,FALSE
LOF,592,1,FALSE
LOF,593,1,FALSE
LOF,594,1,FALSE
LOF,595,1,FALSE
LOF,596,1,FALSE
LOF,597,1,FALSE
LOF,598,1,FALSE
LOF,599,1,FALSE
LOF,600,1,FALSE
