Set,CardNumber,Count,IsFoil
JTL,172,1,FALSE
JTL,173,1,FALSE
JTL,174,1,FALSE
JTL,175,1,FALSE
JTL,176,1,FALSE
JTL,177,1,FALSE
JTL,178,1,FALSE
JTL,179,1,FALSE
JTL,180,1,FALSE
JTL,181,1,FALSE
JTL,182,1,FALSE
JTL,183,1,FALSE
JTL,184,1,FALSE
JTL,185,1,FALSE
JTL,186,1,FALSE
JTL,187,1,FALSE
JTL,188,1,FALSE
JTL,189,1,FALSE
JTL,190,1,FALSE
JTL,191,1,FALSE
JTL,192,1,FALSE
JTL,193,1,FALSE
JTL,194,1,FALSE
JTL,195,1,FALSE
JTL,196,1,FALSE
JTL,197,1,FALSE
JTL,198,1,FALSE
JTL,199,1,FALSE
JTL,200,1,FALSE
JTL,201,1,FALSE
JTL,202,1,FALSE
JTL,203,1,FALSE
JTL,204,1,FALSE
JTL,205,1,FALSE
JTL,206,1,FALSE
JTL,207,1,FALSE
JTL,208,1,FALSE
JTL,209,1,FALSE
JTL,210,1,FALSE
JTL,211,1,FALSE
JTL,212,1,FALSE
JTL,213,1,FALSE
JTL,214,1,FALSE
JTL,215,1,FALSE
JTL,216,1,FALSE
JTL,217,1,FALSE
JTL,218,1,FALSE
JTL,219,1,FALSE
JTL,220,1,FALSE
JTL,221,1,FALSE
JTL,222,1,FALSE
JTL,223,1,FALSE
JTL,224,1,FALSE
JTL,225,1,FALSE
JTL,226,1,FALSE
JTL,227,1,FALSE
JTL,228,1,FALSE
JTL,229,1,FALSE
JTL,230,1,FALSE
JTL,231,1,FALSE
JTL,232,1,FALSE
JTL,233,1,FALSE
JTL,234,1,FALSE
JTL,235,1,FALSE
JTL,236,1,FALSE
JTL,237,1,FALSE
JTL,238,1,FALSE
JTL,239,1,FALSE
JTL,240,1,FALSE
JTL,241,1,FALSE
JTL,242,1,FALSE
JTL,243,1,FALSE
JTL,244,1,FALSE
JTL,245,1,FALSE
JTL,246,1,FALSE
JTL,247,1,FALSE
JTL,248,1,FALSE
JTL,249,1,FALSE
JTL,250,1,FALSE
JTL,251,1,FALSE
JTL,252,1,FALSE
JTL,253,1,FALSE
JTL,254,1,FALSE
JTL,255,1,FALSE
JTL,256,1,FALSE
JTL,257,1,FALSE
JTL,258,1,FALSE
JTL,259,1,FALSE
JTL,260,1,FALSE
JTL,261,1,FALSE
JTL,262,1,FALSE
JTL,263,1,FALSE
JTL,264,1,FALSE
JTL,265,1,FALSE
JTL,266,1,FALSE
JTL,267,1,FALSE
JTL,268,1,FALSE
JTL,269,1,FALSE
JTL,270,1,FALSE
JTL,271,1,FALSE
JTL,272,1,FALSE
JTL,273,1,FALSE
JTL,274,1,FALSE
JTL,275,1,FALSE
JTL,276,1,FALSE
JTL,277,1,FALSE
JTL,278,1,FALSE
JTL,279,1,FALSE
JTL,280,1,FALSE
JTL,281,1,FALSE
JTL,282,1,FALSE
JTL,283,1,FALSE
JTL,284,1,FALSE
JTL,285,1,FALSE
JTL,286,1,FALSE
JTL,287,1,FALSE
JTL,288,1,FALSE
JTL,289,1,FALSE
JTL,290,1,FALSE
JTL,291,1,FALSE
JTL,292,1,FALSE
JTL,293,1,FALSE
JTL,294,1,FALSE
JTL,295,1,FALSE
JTL,296,1,FALSE
JTL,297,1,FALSE
JTL,298,1,FALSE
JTL,299,1,FALSE
JTL,300,1,FALSE
JTL,301,1,FALSE
JTL,302,1,FALSE
JTL,303,1,FALSE
JTL,304,1,FALSE
JTL,305,1,FALSE
JTL,306,1,FALSE
JTL,307,1,FALSE
JTL,308,1,FALSE
JTL,309,1,FALSE
JTL,310,1,FALSE
JTL,311,1,FALSE
JTL,312,1,FALSE
JTL,313,1,FALSE
JTL,314,1,FALSE
JTL,315,1,FALSE
JTL,316,1,FALSE
JTL,317,1,FALSE
JTL,318,1,FALSE
JTL,319,1,FALSE
JTL,320,1,FALSE
JTL,321,1,FALSE
JTL,322,1,FALSE
JTL,323,1,FALSE
JTL,324,1,FALSE
JTL,325,1,FALSE
JTL,326,1,FALSE
JTL,327,1,FALSE
JTL,328,1,FALSE
JTL,329,1,FALSE
JTL,330,1,FALSE
JTL,331,1,FALSE
JTL,332,1,FALSE
JTL,333,1,FALSE
JTL,334,1,FALSE
JTL,335,1,FALSE
JTL,336,1,FALSE
JTL,337,1,FALSE
JTL,338,1,FALSE
JTL,339,1,FALSE
JTL,340,1,FALSE
JTL,341,1,FALSE
JTL,342,1,FALSE
JTL,343,1,FALSE
JTL,344,1,FALSE
JTL,345,1,FALSE
JTL,346,1,FALSE
JTL,347,1,FALSE
JTL,348,1,FALSE
JTL,349,1,FALSE
JTL,350,1,FALSE
JTL,351,1,FALSE
JTL,352,1,FALSE
JTL,353,1,FALSE
JTL,354,1,FALSE
JTL,355,1,FALSE
JTL,356,1,FALSE
JTL,357,1,FALSE
JTL,358,1,FALSE
JTL,359,1,FALSE
JTL,360,1,FALSE
JTL,361,1,FALSE
JTL,362,1,FALSE
JTL,363,1,FALSE
JTL,364,1,FALSE
JTL,365,1,FALSE
JTL,366,1,FALSE
JTL,367,1,FALSE
JTL,368,1,FALSE
JTL,369,1,FALSE
JTL,370,1,FALSE
JTL,371,1,FALSE
JTL,372,1,FALSE
JTL,373,1,FALSE
JTL,374,1,FALSE
JTL,375,1,FALSE
JTL,376,1,FALSE
JTL,377,1,FALSE
JTL,378,1,FALSE
JTL,379,1,FALSE
JTL,380,1,FALSE
JTL,381,1,FALSE
JTL,382,1,FALSE
JTL,383,1,FALSE
JTL,384,1,FALSE
JTL,385,1,FALSE
JTL,386,1,FALSE
JTL,387,1,FALSE
JTL,388,1,FALSE
JTL,389,1,FALSE
JTL,390,1,FALSE
JTL,391,1,FALSE
JTL,392,1,FALSE
JTL,393,1,FALSE
JTL,394,1,FALSE
JTL,395,1,FALSE
JTL,396,1,FALSE
JTL,397,1,FALSE
JTL,398,1,FALSE
JTL,399,1,FALSE
JTL,400,1,FALSE
JTL,401,1,FALSE
JTL,402,1,FALSE
JTL,403,1,FALSE
JTL,404,1,FALSE
JTL,405,1,FALSE
JTL,406,1,FALSE
JTL,407,1,FALSE
JTL,408,1,FALSE
JTL,409,1,FALSE
JTL,410,1,FALSE
JTL,411,1,FALSE
JTL,412,1,FALSE
JTL,413,1,FALSE
JTL,414,1,FALSE
JTL,415,1,FALSE
JTL,416,1,FALSE
JTL,417,1,FALSE
JTL,418,1,FALSE
JTL,419,1,FALSE
JTL,420,1,FALSE
JTL,421,1,FALSE
JTL,422,1,FALSE
JTL,423,1,FALSE
JTL,424,1,FALSE
JTL,425,1,FALSE
JTL,426,1,FALSE
JTL,427,1,FALSE
JTL,428,1,FALSE
JTL,429,1,FALSE
JTL,430,1,FALSE
JTL,431,1,FALSE
JTL,432,1,FALSE
JTL,433,1,FALSE
JTL,434,1,FALSE
JTL,435,1,FALSE
JTL,436,1,FALSE
JTL,437,1,FALSE
JTL,438,1,FALSE
JTL,439,1,FALSE
JTL,440,1,FALSE
JTL,441,1,FALSE
JTL,442,1,FALSE
JTL,443,1,FALSE
JTL,444,1,FALSE
JTL,445,1,FALSE
JTL,446,1,FALSE
JTL,447,1,FALSE
JTL,448,1,FALSE
JTL,449,1,FALSE
JTL,450,1,FALSE
JTL,451,1,FALSE
JTL,452,1,FALSE
JTL,453,1,FALSE
JTL,454,1,FALSE
JTL,455,1,FALSE
JTL,456,1,FALSE
JTL,457,1,FALSE
JTL,458,1,FALSE
JTL,459,1,FALSE
JTL,460,1,FALSE
JTL,461,1,FALSE
JTL,462,1,FALSE
JTL,463,1,FALSE
JTL,464,1,FALSE
JTL,465,1,FALSE
JTL,466,1,FALSE
JTL,467,1,FALSE
JTL,468,1,FALSE
JTL,469,1,FALSE
JTL,470,1,FALSE
JTL,471,1,FALSE
JTL,472,1,FALSE
JTL,473,1,FALSE
JTL,474,1,FALSE
JTL,475,1,FALSE
JTL,476,1,FALSE
JTL,477,1,FALSE
JTL,478,1,FALSE
JTL,479,1,FALSE
JTL,480,1,FALSE
JTL,481,1,FALSE
JTL,482,1,FALSE
JTL,483,1,FALSE
JTL,484,1,FALSE
JTL,485,1,FALSE
JTL,486,1,FALSE
JTL,487,1,FALSE
JTL,488,1,FALSE
JTL,489,1,FALSE
JTL,490,1,FALSE
JTL,491,1,FALSE
JTL,492,1,FALSE
JTL,493,1,FALSE
JTL,494,1,FALSE
JTL,495,1,FALSE
JTL,496,1,FALSE
JTL,497,1,FALSE
JTL,498,1,FALSE
JTL,499,1,FALSE
JTL,500,1,FALSE
JTL,501,1,FALSE
JTL,502,1,FALSE
JTL,503,1,FALSE
JTL,504,1,FALSE
JTL,505,1,FALSE
JTL,506,1,FALSE
JTL,507,1,FALSE
JTL,508,1,FALSE
JTL,509,1,FALSE
JTL,510,1,FALSE
JTL,511,1,FALSE
JTL,512,1,FALSE
JTL,513,1,FALSE
JTL,514,1,FALSE
JTL,515,1,FALSE
JTL,516,1,FALSE
JTL,517,1,FALSE
JTL,518,1,FALSE
JTL,519,1,FALSE
JTL,520,1,FALSE
JTL,521,1,FALSE
JTL,522,1,FALSE
JTL,523,1,FALSE
JTL,524,1,FALSE
JTL,525,1,FALSE
JTL,526,1,FALSE
JTL,527,1,FALSE
JTL,528,1,FALSE
JTL,529,1,FALSE
JTL,530,1,FALSE
JTL,531,1,FALSE
JTL,532,1,FALSE
JTL,533,1,FALSE
JTL,534,1,FALSE
JTL,535,1,FALSE
JTL,536,1,FALSE
JTL,537,1,FALSE
JTL,538,1,FALSE
JTL,539,1,FALSE
JTL,540,1,FALSE
JTL,541,1,FALSE
JTL,542,1,FALSE
JTL,543,1,FALSE
JTL,544,1,FALSE
JTL,545,1,FALSE
JTL,546,1,FALSE
JTL,547,1,FALSE
JTL,548,1,FALSE
JTL,549,1,FALSE
JTL,550,1,FALSE
JTL,551,1,FALSE
JTL,552,1,FALSE
JTL,553,1,FALSE
JTL,554,1,FALSE
JTL,555,1,FALSE
JTL,556,1,FALSE
JTL,557,1,FALSE
JTL,558,1,FALSE
JTL,559,1,FALSE
JTL,560,1,FALSE
JTL,561,1,FALSE
JTL,562,1,FALSE
JTL,563,1,FALSE
JTL,564,1,FALSE
JTL,565,1,FALSE
JTL,566,1,FALSE
JTL,567,1,FALSE
JTL,568,1,FALSE
JTL,569,1,FALSE
JTL,570,1,FALSE
JTL,571,1,FALSE
JTL,572,1,FALSE
JTL,573,1,FALSE
JTL,574,1,FALSE
JTL,575,1,FALSE
JTL,576,1,FALSE
JTL,577,1,FALSE
JTL,578,1,FALSE
JTL,579,1,FALSE
JTL,580,1,FALSE
JTL,581,1,FALSE
JTL,582,1,FALSE
JTL,583,1,FALSE
JTL,584,1,FALSE
JTL,585,1,FALSE
JTL,586,1,FALSE
JTL,587,1,FALSE
JTL,588,1,FALSE
JTL,589,1,FALSE
JTL,590,1,FALSE
JTL,591,1,FALSE
JTL,592,1,FALSE
JTL,593,1,FALSE
JTL,594,1,FALSE
JTL,595,1,FALSE
JTL,596,1,FALSE
JTL,597,1,FALSE
JTL,598,1,FALSE
JTL,599,1,FALSE
JTL,600,1,FALSE
