Set,CardNumber,Count,IsFoil
SOR,153,1,FALSE
SOR,154,1,FALSE
SOR,155,1,FALSE
SOR,156,1,FALSE
SOR,157,1,FALSE
SOR,158,1,FALSE
SOR,159,1,FALSE
SOR,160,1,FALSE
SOR,161,1,FALSE
SOR,162,1,FALSE
SOR,163,1,FALSE
SOR,164,1,FALSE
SOR,165,1,FALSE
SOR,166,1,FALSE
SOR,167,1,FALSE
SOR,168,1,FALSE
SOR,169,1,FALSE
SOR,170,1,FALSE
SOR,171,1,FALSE
SOR,172,1,FALSE
SOR,173,1,FALSE
SOR,174,1,FALSE
SOR,175,1,FALSE
SOR,176,1,FALSE
SOR,177,1,FALSE
SOR,178,1,FALSE
SOR,179,1,FALSE
SOR,180,1,FALSE
SOR,181,1,FALSE
SOR,182,1,FALSE
SOR,183,1,FALSE
SOR,184,1,FALSE
SOR,185,1,FALSE
SOR,186,1,FALSE
SOR,187,1,FALSE
SOR,188,1,FALSE
SOR,189,1,FALSE
SOR,190,1,FALSE
SOR,191,1,FALSE
SOR,192,1,FALSE
SOR,193,1,FALSE
SOR,194,1,FALSE
SOR,195,1,FALSE
SOR,196,1,FALSE
SOR,197,1,FALSE
SOR,198,1,FALSE
SOR,199,1,FALSE
SOR,200,1,FALSE
SOR,201,1,FALSE
SOR,202,1,FALSE
SOR,203,1,FALSE
SOR,204,1,FALSE
SOR,205,1,FALSE
SOR,206,1,FALSE
SOR,207,1,FALSE
SOR,208,1,FALSE
SOR,209,1,FALSE
SOR,210,1,FALSE
SOR,211,1,FALSE
SOR,212,1,FALSE
SOR,213,1,FALSE
SOR,214,1,FALSE
SOR,215,1,FALSE
SOR,216,1,FALSE
SOR,217,1,FALSE
SOR,218,1,FALSE
SOR,219,1,FALSE
SOR,220,1,FALSE
SOR,221,1,FALSE
SOR,222,1,FALSE
SOR,223,1,FALSE
SOR,224,1,FALSE
SOR,225,1,FALSE
SOR,226,1,FALSE
SOR,227,1,FALSE
SOR,228,1,FALSE
SOR,229,1,FALSE
SOR,230,1,FALSE
SOR,231,1,FALSE
SOR,232,1,FALSE
SOR,233,1,FALSE
SOR,234,1,FALSE
SOR,235,1,FALSE
SOR,236,1,FALSE
SOR,237,1,FALSE
SOR,238,1,FALSE
SOR,239,1,FALSE
SOR,240,1,FALSE
SOR,241,1,FALSE
SOR,242,1,FALSE
SOR,243,1,FALSE
SOR,244,1,FALSE
SOR,245,1,FALSE
SOR,246,1,FALSE
SOR,247,1,FALSE
SOR,248,1,FALSE
SOR,249,1,FALSE
SOR,250,1,FALSE
SOR,251,1,FALSE
SOR,252,1,FALSE
SOR,253,1,FALSE
SOR,254,1,FALSE
SOR,255,1,FALSE
SOR,256,1,FALSE
SOR,257,1,FALSE
SOR,258,1,FALSE
SOR,259,1,FALSE
SOR,260,1,FALSE
SOR,261,1,FALSE
SOR,262,1,FALSE
SOR,263,1,FALSE
SOR,264,1,FALSE
SOR,265,1,FALSE
SOR,266,1,FALSE
SOR,267,1,FALSE
SOR,268,1,FALSE
SOR,269,1,FALSE
SOR,270,1,FALSE
SOR,271,1,FALSE
SOR,272,1,FALSE
SOR,273,1,FALSE
SOR,274,1,FALSE
SOR,275,1,FALSE
SOR,276,1,FALSE
SOR,277,1,FALSE
SOR,278,1,FALSE
SOR,279,1,FALSE
SOR,280,1,FALSE
SOR,281,1,FALSE
SOR,282,1,FALSE
SOR,283,1,FALSE
SOR,284,1,FALSE
SOR,285,1,FALSE
SOR,286,1,FALSE
SOR,287,1,FALSE
SOR,288,1,FALSE
SOR,289,1,FALSE
SOR,290,1,FALSE
SOR,291,1,FALSE
SOR,292,1,FALSE
SOR,293,1,FALSE
SOR,294,1,FALSE
SOR,295,1,FALSE
SOR,296,1,FALSE
SOR,297,1,FALSE
SOR,298,1,FALSE
SOR,299,1,FALSE
SOR,300,1,FALSE
SOR,301,1,FALSE
SOR,302,1,FALSE
SOR,303,1,FALSE
SOR,304,1,FALSE
SOR,305,1,FALSE
SOR,306,1,FALSE
SOR,307,1,FALSE
SOR,308,1,FALSE
SOR,309,1,FALSE
SOR,310,1,FALSE
SOR,311,1,FALSE
SOR,312,1,FALSE
SOR,313,1,FALSE
SOR,314,1,FALSE
SOR,315,1,FALSE
SOR,316,1,FALSE
SOR,317,1,FALSE
SOR,318,1,FALSE
SOR,319,1,FALSE
SOR,320,1,FALSE
SOR,321,1,FALSE
SOR,322,1,FALSE
SOR,323,1,FALSE
SOR,324,1,FALSE
SOR,325,1,FALSE
SOR,326,1,FALSE
SOR,327,1,FALSE
SOR,328,1,FALSE
SOR,329,1,FALSE
SOR,330,1,FALSE
SOR,331,1,FALSE
SOR,332,1,FALSE
SOR,333,1,FALSE
SOR,334,1,FALSE
SOR,335,1,FALSE
SOR,336,1,FALSE
SOR,337,1,FALSE
SOR,338,1,FALSE
SOR,339,1,FALSE
SOR,340,1,FALSE
SOR,341,1,FALSE
SOR,342,1,FALSE
SOR,343,1,FALSE
SOR,344,1,FALSE
SOR,345,1,FALSE
SOR,346,1,FALSE
SOR,347,1,FALSE
SOR,348,1,FALSE
SOR,349,1,FALSE
SOR,350,1,FALSE
SOR,351,1,FALSE
SOR,352,1,FALSE
SOR,353,1,FALSE
SOR,354,1,FALSE
SOR,355,1,FALSE
SOR,356,1,FALSE
SOR,357,1,FALSE
SOR,358,1,FALSE
SOR,359,1,FALSE
SOR,360,1,FALSE
SOR,361,1,FALSE
SOR,362,1,FALSE
SOR,363,1,FALSE
SOR,364,1,FALSE
SOR,365,1,FALSE
SOR,366,1,FALSE
SOR,367,1,FALSE
SOR,368,1,FALSE
SOR,369,1,FALSE
SOR,370,1,FALSE
SOR,371,1,FALSE
SOR,372,1,FALSE
SOR,373,1,FALSE
SOR,374,1,FALSE
SOR,375,1,FALSE
SOR,376,1,FALSE
SOR,377,1,FALSE
SOR,378,1,FALSE
SOR,379,1,FALSE
SOR,380,1,FALSE
SOR,381,1,FALSE
SOR,382,1,FALSE
SOR,383,1,FALSE
SOR,384,1,FALSE
SOR,385,1,FALSE
SOR,386,1,FALSE
SOR,387,1,FALSE
SOR,388,1,FALSE
SOR,389,1,FALSE
SOR,390,1,FALSE
SOR,391,1,FALSE
SOR,392,1,FALSE
SOR,393,1,FALSE
SOR,394,1,FALSE
SOR,395,1,FALSE
SOR,396,1,FALSE
SOR,397,1,FALSE
SOR,398,1,FALSE
SOR,399,1,FALSE
SOR,400,1,FALSE
SOR,401,1,FALSE
SOR,402,1,FALSE
SOR,403,1,FALSE
SOR,404,1,FALSE
SOR,405,1,FALSE
SOR,406,1,FALSE
SOR,407,1,FALSE
SOR,408,1,FALSE
SOR,409,1,FALSE
SOR,410,1,FALSE
SOR,411,1,FALSE
SOR,412,1,FALSE
SOR,413,1,FALSE
SOR,414,1,FALSE
SOR,415,1,FALSE
SOR,416,1,FALSE
SOR,417,1,FALSE
SOR,418,1,FALSE
SOR,419,1,FALSE
SOR,420,1,FALSE
SOR,421,1,FALSE
SOR,422,1,FALSE
SOR,423,1,FALSE
SOR,424,1,FALSE
SOR,425,1,FALSE
SOR,426,1,FALSE
SOR,427,1,FALSE
SOR,428,1,FALSE
SOR,429,1,FALSE
SOR,430,1,FALSE
SOR,431,1,FALSE
SOR,432,1,FALSE
SOR,433,1,FALSE
SOR,434,1,FALSE
SOR,435,1,FALSE
SOR,436,1,FALSE
SOR,437,1,FALSE
SOR,438,1,FALSE
SOR,439,1,FALSE
SOR,440,1,FALSE
SOR,441,1,FALSE
SOR,442,1,FALSE
SOR,443,1,FALSE
SOR,444,1,FALSE
SOR,445,1,FALSE
SOR,446,1,FALSE
SOR,447,1,FALSE
SOR,448,1,FALSE
SOR,449,1,FALSE
SOR,450,1,FALSE
SOR,451,1,FALSE
SOR,452,1,FALSE
SOR,453,1,FALSE
SOR,454,1,FALSE
SOR,455,1,FALSE
SOR,456,1,FALSE
SOR,457,1,FALSE
SOR,458,1,FALSE
SOR,459,1,FALSE
SOR,460,1,FALSE
SOR,461,1,FALSE
SOR,462,1,FALSE
SOR,463,1,FALSE
SOR,464,1,FALSE
SOR,465,1,FALSE
SOR,466,1,FALSE
SOR,467,1,FALSE
SOR,468,1,FALSE
SOR,469,1,FALSE
SOR,470,1,FALSE
SOR,471,1,FALSE
SOR,472,1,FALSE
SOR,473,1,FALSE
SOR,474,1,FALSE
SOR,475,1,FALSE
SOR,476,1,FALSE
SOR,477,1,FALSE
SOR,478,1,FALSE
SOR,479,1,FALSE
SOR,480,1,FALSE
SOR,481,1,FALSE
SOR,482,1,FALSE
SOR,483,1,FALSE
SOR,484,1,FALSE
SOR,485,1,FALSE
SOR,486,1,FALSE
SOR,487,1,FALSE
SOR,488,1,FALSE
SOR,489,1,FALSE
SOR,490,1,FALSE
SOR,491,1,FALSE
SOR,492,1,FALSE
SOR,493,1,FALSE
SOR,494,1,FALSE
SOR,495,1,FALSE
SOR,496,1,FALSE
SOR,497,1,FALSE
SOR,498,1,FALSE
SOR,499,1,FALSE
SOR,500,1,FALSE
SOR,501,1,FALSE
SOR,502,1,FALSE
SOR,503,1,FALSE
SOR,504,1,FALSE
SOR,505,1,FALSE
SOR,506,1,FALSE
SOR,507,1,FALSE
SOR,508,1,FALSE
SOR,509,1,FALSE
SOR,510,1,FALSE
