Set,CardNumber,Count,IsFoil
TWI,482,1,FALSE
TWI,483,1,FALSE
TWI,484,1,FALSE
TWI,485,1,FALSE
TWI,486,1,FALSE
TWI,487,1,FALSE
TWI,488,1,FALSE
TWI,489,1,FALSE
TWI,490,1,FALSE
TWI,491,1,FALSE
TWI,492,1,FALSE
TWI,493,1,FALSE
TWI,494,1,FALSE
TWI,495,1,FALSE
TWI,496,1,FALSE
TWI,497,1,FALSE
TWI,498,1,FALSE
TWI,499,1,FALSE
TWI,500,1,FALSE
TWI,501,1,FALSE
TWI,502,1,FALSE
TWI,503,1,FALSE
TWI,504,1,FALSE
TWI,505,1,FALSE
TWI,506,1,FALSE
TWI,507,1,FALSE
TWI,508,1,FALSE
TWI,509,1,FALSE
TWI,510,1,FALSE
TWI,511,1,FALSE
TWI,512,1,FALSE
TWI,513,1,FALSE
TWI,514,1,FALSE
TWI,515,1,FALSE
TWI,516,1,FALSE
TWI,517,1,FALSE
TWI,518,1,FALSE
TWI,519,1,FALSE
TWI,520,1,FALSE
TWI,521,1,FALSE
TWI,522,1,FALSE
TWI,523,1,FALSE
TWI,524,1,FALSE
TWI,525,1,FALSE
TWI,526,1,FALSE
TWI,527,1,FALSE
TWI,528,1,FALSE
TWI,529,1,FALSE
TWI,530,1,FALSE
TWI,531,1,FALSE
TWI,532,1,FALSE
TWI,533,1,FALSE
TWI,534,1,FALSE
TWI,535,1,FALSE
TWI,536,1,FALSE
TWI,537,1,FALSE
TWI,538,1,FALSE
TWI,539,1,FALSE
TWI,540,1,FALSE
TWI,541,1,FALSE
TWI,542,1,FALSE
TWI,543,1,FALSE
TWI,544,1,FALSE
TWI,545,1,FALSE
TWI,546,1,FALSE
TWI,547,1,FALSE
TWI,548,1,FALSE
TWI,549,1,FALSE
TWI,550,1,FALSE
TWI,551,1,FALSE
TWI,552,1,FALSE
TWI,553,1,FALSE
TWI,554,1,FALSE
TWI,555,1,FALSE
TWI,556,1,FALSE
TWI,557,1,FALSE
TWI,558,1,FALSE
TWI,559,1,FALSE
TWI,560,1,FALSE
TWI,561,1,FALSE
TWI,562,1,FALSE
TWI,563,1,FALSE
TWI,564,1,FALSE
TWI,565,1,FALSE
TWI,566,1,FALSE
